session,run,seq,policy,robot,t_gen_ns,t_selected_ns,t_tx_ns,t_rx_ns,deferral_ns,channel,rssi_dbm,snr_db,payload_hex,payload_bytes,freq_mhz,sf,bw_khz,cr,sent
HWS-002-FIFO,4,70,FIFO,limo02,1784024534394567364,1784024742979843005,0,0,208585275641,0,-84.15,3.11,0xa76a12ec73eb8491e8a35d5006b743dad995391164f41545ce99cec65e997354381b6c1dd9d595b22487594f4b9b364c5ae8be77,52,868,7,125,4/5,0
HWS-002-FIFO,4,71,FIFO,limo01,1784024538840360079,1784024714162106856,0,0,175321746777,3,-84.02,12.20,0xf848b8ae316269071ee7f8d9c872ed6e36c3389426c5b15cadaff896a67d12fe8e62bef2ef972d911e45f52bb9cbe653ff7b1c13,52,868,7,125,4/5,0
HWS-002-FIFO,4,72,FIFO,limo02,1784024542902724214,1784024705532083184,0,0,162629358970,4,-83.73,1.23,0x8ffb093ac2b12efef591eab564cdbfe96ba53587b4619feed6e375a1f2e4b4a65a6d7c294b30f0ff0e1e1a51e87eab55a5369803,52,868,7,125,4/5,0
HWS-002-FIFO,4,73,FIFO,limo01,1784024544551793227,1784024653802688057,0,0,109250894830,10,-105.33,-2.52,0xa4efa12d15614dabaee401657975f2ff8cbfd3032ee61c41c9b8849c0804f24013aad6d0599e418cda8be82adb7f699443f23028,52,868,7,125,4/5,0
HWS-002-FIFO,4,74,FIFO,limo02,1784024550649159798,1784024604356815092,0,0,53707655294,10,-105.13,-0.45,0xde207826bc187be7f3bd8798db5257435eabd3885b4aeda0dfb7b35c408edf19429447afc72ab35422ea35fd7b0817245073a69c,52,868,7,125,4/5,0
HWS-002-FIFO,4,75,FIFO,limo01,1784024551429850412,1784024658369332410,0,0,106939481998,1,-98.00,14.32,0x39a598c7e5791f9a85867e620477f24973b20bd8f05e7d8ed3d66abef518321ec31f7c4b2dd5c8e28dfc1f60aa86b1cad85930da,52,868,7,125,4/5,0
HWS-002-FIFO,4,76,FIFO,limo01,1784024556544708589,1784024707101226871,0,0,150556518282,2,-100.87,11.66,0x9b1310f83eef796f137593ca6e2679ba07dd12cb3953cafbf60af27a82459247a4c1b087cadcd38654e87752091e0cf373982f5c,52,868,7,125,4/5,0
HWS-002-FIFO,4,77,FIFO,limo02,1784024558046134410,1784024661433265925,0,0,103387131515,2,-100.28,7.27,0x8df1c0744c69954253ded5c460d96427629fe08d165ddc421039374813edebc553902d03194d0a8b5c455f5f89bf75a1cc11e865,52,868,7,125,4/5,0
HWS-002-FIFO,4,78,FIFO,limo01,1784024561623038176,1784024671938108216,0,0,110315070040,3,-92.23,14.58,0xc6d868debb479d726c1ee0f569ad801af287405222b3d4fb7794b34ccb7c92274408b81e8b383949955a0b9add14ffd64d2e3238,52,868,7,125,4/5,0
HWS-002-FIFO,4,79,FIFO,limo02,1784024566278515021,1784024751081606795,0,0,184803091774,0,-90.35,10.41,0xbdf4c126ed681482564184efa122f0c3e9a17be53b1872b17f59f477277e8611b7ee08b9cb6e7e614acb8a72d0f909d903704511,52,868,7,125,4/5,0
HWS-002-FIFO,4,80,FIFO,limo01,1784024571921524937,1784024716955767514,1784024716955769557,1784024717127610084,145034242577,2,-92.65,-4.89,0x2fd9496aa5092c20f60169a2df1e3b45e261759160979c059a6110c0caedd7a2e10769ab0bd8ffcf97700554520f34494b7e0418,52,868,7,125,4/5,1
HWS-002-FIFO,4,81,FIFO,limo01,1784024571694821875,1784024824323684718,0,0,252628862843,2,-87.30,4.54,0x6bbf419b45fea48db7339e05de4af3d6765193cd076695294decb8f890cf8139c988fef2d96f35cb534f412e57904bfae1a6f817,52,868,7,125,4/5,0
HWS-002-FIFO,4,82,FIFO,limo02,1784024576093014762,1784024689099351878,0,0,113006337116,9,-104.24,-0.54,0x43b30fc154a73c863410a40d747fc87fd5b9c28d737c1ab88a2c0b95145d8e5cb3b9bb6d4a9a0715edd282ebabcd5560467e7b1d,52,868,7,125,4/5,0
HWS-002-FIFO,4,83,FIFO,limo02,1784024581327587320,1784024696375268232,0,0,115047680912,3,-109.85,6.58,0x78a4400850077a017f3acfebcf0842b81e96ba0dce27ce746619e80650760eaef51865b7c54f97d8473330331591842ce361a1fb,52,868,7,125,4/5,0
HWS-002-FIFO,4,84,FIFO,limo01,1784024585495028716,1784024724274555575,0,0,138779526859,3,-80.76,10.34,0xb0e5ad5700c7028b76c2e91fad9e7e663583980119b58ef30ac2addedb20e08baf1fc7220806bc9b8a0273df767b9611850475da,52,868,7,125,4/5,0
HWS-002-FIFO,4,85,FIFO,limo01,1784024587395510792,1784024708145295547,0,0,120749784755,3,-81.60,10.25,0x71700a39e0d8baa5b0f27244638c29dda5e83576baf925b3899b026ae5fc2f8fa942ca2d2924ee5295c16efe12600db15245f44f,52,868,7,125,4/5,0
HWS-002-FIFO,4,86,FIFO,limo01,1784024592012941363,1784024681345824744,0,0,89332883381,6,-80.91,2.49,0x179ab2c39f644ded6b1045f42492ab88ca79df37a42e05f2cbb1ec51322863b8b13c0772a8866dcfa4f67d54bcc6e2c9086456aa,52,868,7,125,4/5,0
HWS-002-FIFO,4,87,FIFO,limo02,1784024595519503132,1784024778353575738,0,0,182834072606,4,-85.48,-2.65,0xf72e7f8916444ea094d2e1e8f23d8a9862ab613609c85c9763e9a4e1715e89e999732cee996371b06ab42885f907c98238a7279e,52,868,7,125,4/5,0
HWS-002-FIFO,4,88,FIFO,limo01,1784024596711035778,1784024917432233246,0,0,320721197468,4,-109.47,3.04,0x2ee64fac3b63093644d2f72da75fb6981540765720cdff3e3b9755c521d4b1bca32054603b88ead770e17cf3906e752033f7dde6,52,868,7,125,4/5,0
HWS-002-FIFO,4,89,FIFO,limo01,1784024600782381136,1784024838650136635,0,0,237867755499,2,-88.88,11.05,0xaaccbc86c2668827e17cd71ffb695dcc55077d2f0b7a6a0d86d8e57573a78bddc36b3697f532db0ef4fe97b3cb50eab14adc0851,52,868,7,125,4/5,0
HWS-002-FIFO,4,90,FIFO,limo02,1784024602722114951,1784024763401503676,1784024763401505521,1784024763571608126,160679388725,9,-103.75,10.26,0xa7be3016547e50d047a2d9b6da531605e19e1ff680ff692ac61416ef77cb29d6b3d3b314ccaecfedb48c96beeae086f2cca06c50,52,868,7,125,4/5,1
HWS-002-FIFO,4,91,FIFO,limo02,1784024605635229559,1784024668513895026,0,0,62878665467,1,-80.35,6.83,0x7b1938ff535bb8bfd5407bc1fd7b90e70e3c02c1fcd10d8fe3deaea2234216f0e0fb11808d376fa3895a6145097f10ff08b59528,52,868,7,125,4/5,0
HWS-002-FIFO,4,92,FIFO,limo02,1784024610968540759,1784024805090197405,0,0,194121656646,10,-88.41,6.74,0xa2064ee4ee55c17e8eeb52e7b313d733c34599848f478d1a6c645f649b13839d81a56ffe3306fa9488e75c580ff2e23d8ffccaab,52,868,7,125,4/5,0
HWS-002-FIFO,4,93,FIFO,limo01,1784024615004613183,1784024713065662947,0,0,98061049764,2,-105.12,-1.69,0x874e419d9784615b117803ca2709a12d9e1721a845f3acaaa791e87ca86cbd130082ac28040e76dd30ccee0551ce7513e9c88021,52,868,7,125,4/5,0
HWS-002-FIFO,4,94,FIFO,limo01,1784024618825921326,1784024766037722931,0,0,147211801605,4,-100.99,8.85,0x7b6f4cb107abb9f6b31baf5efa378d14e4fdfacac4980e59180734aa1b6f98dd33e4de89c2a8cfb1fb3b3bfcdbe9da01f21caa2b,52,868,7,125,4/5,0
HWS-002-FIFO,4,95,FIFO,limo01,1784024619761627871,1784024687341955179,0,0,67580327308,1,-102.21,-1.35,0x66577828222d3184880c02c2f103d5ec68676be9521d092fe0b9c86389f981a13357680d0fe5a639e0ea4d6753b00c47da69a52b,52,868,7,125,4/5,0
HWS-002-FIFO,4,96,FIFO,limo01,1784024623271290162,1784024743378265187,0,0,120106975025,1,-91.24,2.45,0x1f1515bdb1a91d7c2d1b160fe54b37018b3d0564172dd8fafa20089d35af9783d534ec461f22e11f36d8f985482968147b98563b,52,868,7,125,4/5,0
HWS-002-FIFO,4,97,FIFO,limo02,1784024628838475645,1784024835698842866,0,0,206860367221,7,-86.14,0.43,0xf480646f0362d487d051b3d952a82cc5462c9bd082524966bf21d18321938200e3a759f5d24a7138d1656de7a7b59b5d6aacc82b,52,868,7,125,4/5,0
HWS-002-FIFO,4,98,FIFO,limo01,1784024631895506654,1784024743107223770,0,0,111211717116,9,-97.24,-1.07,0xcec1b590b8dd926aa041b5bff2f2211179218d47c8c708e9f23467e1306236f9ab3e9dd713733baaf11e239cc84c7a70e0536c43,52,868,7,125,4/5,0
HWS-002-FIFO,4,99,FIFO,limo01,1784024633080830990,1784024683255135653,0,0,50174304663,0,-86.55,13.31,0x3a29ca2a49c06e3469aa0559fe30118755d2f77af6770d88c72ac216e0869328b00c8df5e434be385b27b71ed192c38a88aa5589,52,868,7,125,4/5,0
HWS-002-FIFO,4,100,FIFO,limo01,1784024639597747708,1784024740425654254,0,0,100827906546,5,-90.75,-3.68,0x006720a5425868d7295b15ebe24eec0b87d04a7b9e221234857ee66b586c6b5833f0cdc4ef973c1731b719c4f57d0dcc4b7db88f,52,868,7,125,4/5,0
HWS-002-FIFO,4,101,FIFO,limo01,1784024642129145586,1784024760170618932,0,0,118041473346,4,-101.14,-2.54,0xef5cbea84804184ff30cdd3562113a203fdbb3bbfa68c4199e4115efad45f04c8d170f65cdc50991277eec8db8f8b9599a1827e7,52,868,7,125,4/5,0
HWS-002-FIFO,4,102,FIFO,limo02,1784024644955659557,1784024730994485355,0,0,86038825798,5,-97.65,14.65,0xa470582b90898acc1aaa49eb478dc497859ef44da160ec49a50063034810138eccf2e4decb0428623ce1ddcdf4188772d20a497d,52,868,7,125,4/5,0
HWS-002-FIFO,4,103,FIFO,limo01,1784024648471046596,1784024871396478468,1784024871396479660,1784024871568297726,222925431872,10,-81.69,1.69,0xc77e516e7df8cbcd2cd1e6df4a5def18586abb9075624642efc7895075294c7687ac862e24c6b04f8fc9fa1260b5d8f1d9204b47,52,868,7,125,4/5,1
HWS-002-FIFO,4,104,FIFO,limo02,1784024652121779871,1784024702240024926,0,0,50118245055,6,-82.41,1.76,0xd2adbed5358e5d4508532ca2293edd2f2f6545eda398a96b8d7d461d2e58db945bf833f5eb377ed368eebf00180331e4f7f5ab1e,52,868,7,125,4/5,0
HWS-002-FIFO,4,105,FIFO,limo01,1784024655332283815,1784024752120255510,0,0,96787971695,3,-109.21,1.72,0x4063a9da37455d43bcc521588689dc35459bb130d6974a190f0a728d5cefbc74e671f917fd3c6493694adf9a8f286c3e712cb76e,52,868,7,125,4/5,0
HWS-002-FIFO,4,106,FIFO,limo02,1784024660380148817,1784024783081952968,0,0,122701804151,5,-80.73,11.81,0xaa5132bc9f01571703a8556851002d30aa1774d3ba463783c414b3df4efb0df881ed4226f5bf8a31619224d16dc9d93a597e16f8,52,868,7,125,4/5,0
HWS-002-FIFO,4,107,FIFO,limo01,1784024661390615127,1784024890574884039,0,0,229184268912,10,-98.66,6.99,0x7028215025b6250a2625686b91cf9b660211a66f713ff5ed58b66a0f90843b80bbbb267ff89f31e7663093c47b1f6fa612c9fcb0,52,868,7,125,4/5,0
HWS-002-FIFO,4,108,FIFO,limo01,1784024664548913664,1784025262160198729,0,0,597611285065,8,-98.66,4.58,0x6c291212723f71c317d87fda841a1089a1cab156dac2a1d55c21e305a53f6800b483700cc0053d7b7cae227992b7377386d5f0c9,52,868,7,125,4/5,0
HWS-002-FIFO,4,109,FIFO,limo02,1784024670529550240,1784024767995159493,0,0,97465609253,5,-80.43,2.31,0xfaef9eb2f03133344d0d8f0015b93493cb491171001f22373b85dcf24ffdd206776bbe165eac7dba20091bbfa6fa3924e23e02b8,52,868,7,125,4/5,0
HWS-002-FIFO,4,110,FIFO,limo01,1784024670973310037,1784024807589749309,0,0,136616439272,6,-87.37,-4.17,0x950e76de3413284030332dc152662cffa154fb3389fa433d680e90c436e2d42eedee4214feb6d7b839d8d26c4a3b7e654314ea4a,52,868,7,125,4/5,0
HWS-002-FIFO,4,111,FIFO,limo01,1784024675984612167,1784024729958655376,0,0,53974043209,3,-85.03,6.43,0x95b0a75f40a6d8b0d18a146165ce58c9e3501047e205a79306606e7ca42c42e58f05d52fe279f0179f4c91f8d3aad31aa512611c,52,868,7,125,4/5,0
HWS-002-FIFO,4,112,FIFO,limo01,1784024681106181445,1784024763657783833,0,0,82551602388,6,-95.47,8.90,0x121c7e2563eec9437fa6f67ca1c0ea10daac363603f442df84e2ec8a70bee7dd613a81299e1e5f7bc65aab062741ff2a547519b3,52,868,7,125,4/5,0
HWS-002-FIFO,4,113,FIFO,limo01,1784024681727177974,1784024832483745818,0,0,150756567844,3,-108.79,6.08,0x3db2853846704e653fdcc0645ab61faf8b4e617d3927d2dc50f37df676404c085999d7ea6b3e03f1077de5abb9c2d8e1f9e9fd72,52,868,7,125,4/5,0
HWS-002-FIFO,4,114,FIFO,limo01,1784024687588026706,1784024820593310081,0,0,133005283375,0,-80.93,1.56,0x3dc65d07760478aee892beddc9e73f205e02518355e9f3003925e0ef8e945ec52a8807b390ec38194f30aa18e8fa741e5af47bf8,52,868,7,125,4/5,0
HWS-002-FIFO,4,115,FIFO,limo01,1784024689901544425,1784025004180688599,0,0,314279144174,2,-87.11,9.93,0xbcce15516ddc3d67255263710ce36e524e59999ea6fec922a1297fba3b7379aa545b4b7487763ef61d31ed408810aeca1f68ce98,52,868,7,125,4/5,0
HWS-002-FIFO,4,116,FIFO,limo01,1784024692160867622,1784024888106512524,0,0,195945644902,9,-102.73,3.49,0x02df10127cef3d7c759206ffd35c715e99225579fd4f98a18a65f29dd13763c24e76a715382ab24d80f24e72a9b4cc993c8545fe,52,868,7,125,4/5,0
HWS-002-FIFO,4,117,FIFO,limo02,1784024698210939256,1784024954491414301,0,0,256280475045,3,-88.84,-0.75,0x0c6202c259e4c309314ce736f63df34542c62086d74c6e7eb190470c8f76528a2fcddd0ac183f67662fad11e21e2426ed7da2561,52,868,7,125,4/5,0
HWS-002-FIFO,4,118,FIFO,limo02,1784024700548451821,1784024864227652561,0,0,163679200740,10,-92.65,0.26,0x570ce9dc869079a1089c3f6d087e93489cc9075e92361d72c8a6de11f0620516e7898a56c65fe92f015d0766d3a5145244ad5a13,52,868,7,125,4/5,0
HWS-002-FIFO,4,119,FIFO,limo01,1784024701850309984,1784024851564391544,0,0,149714081560,7,-104.27,-1.08,0x1de18fe4391e42e71c6e202f9f2b6149e36406486316f06c9774550130cd9c9a2148cfec524f9f7d509fc208d1931f1dfa3f1af8,52,868,7,125,4/5,0
HWS-002-FIFO,4,120,FIFO,limo01,1784024707922608046,1784024797730577468,0,0,89807969422,4,-97.12,10.90,0x5695599fdb3a011fb5938373aeb560880eb308e244654bf805024d1cab8731866d0132854c42a6420f4b82c33ea8cc59da48ae03,52,868,7,125,4/5,0
HWS-002-FIFO,4,121,FIFO,limo01,1784024711299835530,1784024939640140558,0,0,228340305028,7,-101.33,-4.14,0x61e75962ba585d88482e271c39069398aeacea9bf17ba52b64e132d0c215afcebcb8fd0d9f75fe7c662f80f917be6507b8712ae8,52,868,7,125,4/5,0
HWS-002-FIFO,4,122,FIFO,limo01,1784024712043135658,1784025046720291755,0,0,334677156097,8,-100.45,9.83,0xd3ed762129e2a73e00f693e063cbb0016387be8c0c399eb777220af1b8d1cd8cdc3119f04444c8be9a617d081d24166bd4707f39,52,868,7,125,4/5,0
HWS-002-FIFO,4,123,FIFO,limo01,1784024718490442718,1784024952279813989,0,0,233789371271,7,-84.04,2.10,0x9d687ccce4f273a4f2d894dbc5b1a44729881ad10b71de88bd8b2f2a4509da40a162a7b44ecd5bd77e5dbac976a6d135db40beda,52,868,7,125,4/5,0
HWS-002-FIFO,4,124,FIFO,limo01,1784024720039418993,1784024865221118179,1784024865221119849,1784024865388640927,145181699186,3,-93.27,5.84,0x740aef8463bdc08f582034ae86bef1d74c3707becf02762ae2f8b0649a4a227d5a9fdcac17e6299c9439885e1d7063bf44c391fb,52,868,7,125,4/5,1
HWS-002-FIFO,4,125,FIFO,limo01,1784024722456305038,1784024940111005139,0,0,217654700101,10,-99.43,-4.41,0x7e8e48b5bc2a3fe7f8f4a94c1dbf5a7b8cb68368ef871324d3b7b1a75923d49addcab38640c1e5ab7be8d50607aaf84a22d7bc58,52,868,7,125,4/5,0
HWS-002-FIFO,4,126,FIFO,limo01,1784024728745676901,1784024814972001128,0,0,86226324227,5,-104.30,2.51,0xddddeae9a86bc7ef47ea8b8929df1461bbf7ec632a843852a230a588f168a0c368e0d3f21ab89461558db0e4f72de46b90ffa448,52,868,7,125,4/5,0
HWS-002-FIFO,4,127,FIFO,limo02,1784024729943296750,1784024936387865003,0,0,206444568253,10,-86.81,4.38,0x09dfe7f53bff4797f3df4cf2bb3810fc6cc6449564e0a75d80a098dbafcb5c7c244bb917421217ad1a0762e54c7afdf848b4fa84,52,868,7,125,4/5,0
HWS-002-FIFO,4,128,FIFO,limo02,1784024734295372721,1784024848114520485,0,0,113819147764,5,-96.28,12.43,0xc9afa3d8db77eae23ced468d175ced7f774397a6e9969dfb5c1de24ba1fc14e958bb97f756f1ffac399044db1944090053bc3f2a,52,868,7,125,4/5,0
HWS-002-FIFO,4,129,FIFO,limo02,1784024737590050172,1784024907310062861,0,0,169720012689,10,-96.92,-0.77,0xd258dc56a1533f5fc1d253201f73cc5657b5754268f89d62db0156186d585701b9652484b4163dc5180aa0a328ad2fe442dab482,52,868,7,125,4/5,0
HWS-002-FIFO,4,130,FIFO,limo01,1784024740546964187,1784024991971923309,0,0,251424959122,9,-109.98,1.60,0x6fa3ec4ced147f4aed904a3368482b7fcea99339fea57146498d6e90e426d7b0c22c8c7fd2035bf6e5fed2b784566da4b3156194,52,868,7,125,4/5,0
HWS-002-FIFO,4,131,FIFO,limo02,1784024742296341052,1784024904492319980,0,0,162195978928,4,-80.20,8.13,0x17e7fd7777e266679c688e96c4136da130d88b3ccbf40740875df76f88ace304e8fc38a324a6a505c10fcb1c8d2422a9196ac169,52,868,7,125,4/5,0
HWS-002-FIFO,4,132,FIFO,limo02,1784024746936565440,1784024889785854552,0,0,142849289112,6,-86.14,8.43,0xeb1c20ee266a7ac273594fcb9f3e66f8a9a45810d56518b93a1e302559650898cfce475d3cfe67b2415d2ce6c0c88a37074eea5c,52,868,7,125,4/5,0
HWS-002-FIFO,4,133,FIFO,limo01,1784024751788737868,1784024873464678486,0,0,121675940618,8,-106.04,3.38,0xac00c771381fe1f4b134153366c3778e212c290141c73c97553101f3cc1d8287fcee7dbb7e20d8e0fd1038018689cb8d0e4559f1,52,868,7,125,4/5,0
HWS-002-FIFO,4,134,FIFO,limo01,1784024752376652774,1784024869887799796,0,0,117511147022,7,-86.53,10.33,0x1c463909fcb748fbcc0ba1b23aca55ff283920a337ff40794a6da1036911131f49ad9906d96731ffdfac3d78e708811dd5723a98,52,868,7,125,4/5,0
HWS-002-FIFO,4,135,FIFO,limo01,1784024756515468072,1784024983266616557,0,0,226751148485,2,-105.74,1.41,0xd700da9a89b5b046f50733a6492c86d332a2780d42db9690e0fffdf639d5a9d123808f9c68641d6820227260f5f306a737b5b5f2,52,868,7,125,4/5,0
HWS-002-FIFO,4,136,FIFO,limo02,1784024762032099547,1784024949070849983,0,0,187038750436,2,-106.00,6.92,0x34b128c82935b60ede9e53249491ec239b11434e12698e87dcf8473e1b524035134742d1b94f3d5171deb6a59f8a52f6362ef1ad,52,868,7,125,4/5,0
HWS-002-FIFO,4,137,FIFO,limo02,1784024763462888862,1784024865484214086,0,0,102021325224,10,-81.67,9.62,0xeb7377cb0eda991c37de55a5e41d98d98f480a3472b0edfad30381a590a473c4f37e9531e10b163a7eb9f5828664feee7fbbb5cd,52,868,7,125,4/5,0
HWS-002-FIFO,4,138,FIFO,limo02,1784024769295661454,1784024852746573751,0,0,83450912297,0,-93.70,8.53,0x826e7199530659b515a460ec10a6720acf27d9a871106d2babbd0251ad53663290d5bf4678c23e1230bd162050f5d6bb5dd86c43,52,868,7,125,4/5,0
HWS-002-FIFO,4,139,FIFO,limo02,1784024772236709474,1784025141515681560,0,0,369278972086,3,-109.02,11.99,0x572a3d1ae7973856aea7f8e6a9868858c353edd6437ce9ce306f2a1870bcdb34e08c4d4d9f5779b5dd0efd00280e5eaa150e40c1,52,868,7,125,4/5,0
HWS-002-FIFO,4,140,FIFO,limo02,1784024775535728557,1784024914357568481,0,0,138821839924,10,-91.50,10.59,0x9a3bc03fe6fc83a286ca5274149043c534e1d59e539492da5bdd8caadaec2990e33f8a919179fb760efe558bf123b07c6d44b3fe,52,868,7,125,4/5,0
HWS-002-FIFO,4,141,FIFO,limo01,1784024777994421680,1784024989590935001,0,0,211596513321,3,-89.91,-4.71,0x4b9c302a27454d61621feaafe3b33779960687504258548b67d311bdda28fb7feebc5bfef6c33d505e7ac20d8ae9eb98ac55e637,52,868,7,125,4/5,0
HWS-002-FIFO,4,142,FIFO,limo01,1784024782103973576,1784024912132941491,0,0,130028967915,8,-83.41,1.87,0x6e6340628b82c89d71d6ef2ed7a0452fa3e9db0a354c125a10b374c8ad5f7440e47299da7050499b3c5f27744c7fb2e7f9f716c1,52,868,7,125,4/5,0
HWS-002-FIFO,4,143,FIFO,limo01,1784024783057377246,1784025114441368664,0,0,331383991418,7,-85.76,11.66,0x94a0b508ded9006ea7abc8cb13d8770861fbb3904ebed606e89a8b5f64e5cd17a21142207d59a77966dd4c8d0c0e7488562b4a2f,52,868,7,125,4/5,0
HWS-002-FIFO,4,144,FIFO,limo02,1784024789248641417,1784024965628120986,0,0,176379479569,9,-91.75,-0.04,0xfc544f1d7b22804ce4b0bbe0f32181f54385afe38140405c791f0aefd6f886ca20368565d5434313ff83b0df52a119d64aea7d9a,52,868,7,125,4/5,0
HWS-002-FIFO,4,145,FIFO,limo01,1784024793516268131,1784024988422774008,0,0,194906505877,7,-85.91,4.98,0xba920340711bef298f2df076b2f06eb7ab07e56aa9954ea49aa1b1032cb16bd1bf9a2aa9d56c0811af0b5237a24601361416128e,52,868,7,125,4/5,0
HWS-002-FIFO,4,146,FIFO,limo01,1784024793659765121,1784024944558629528,0,0,150898864407,2,-84.41,5.01,0xff3c6ef525b49e264746cdaed3775d4fdd0c6f924da0324eda5e580562290422a59c371b31c2981948c183be0487da63f5ee763b,52,868,7,125,4/5,0
HWS-002-FIFO,4,147,FIFO,limo02,1784024797619928206,1784025254604461977,0,0,456984533771,8,-93.70,7.39,0x81af3cbec65a33bf18dd51a80b0ffb01d2fb0f15a8e315a05c9673d9f51794e7d1d0c2789f382e627a1cbfc902702011720d349d,52,868,7,125,4/5,0
HWS-002-FIFO,4,148,FIFO,limo01,1784024801720513365,1784024960103583098,0,0,158383069733,10,-105.74,-3.09,0x5c6f69e3de48d9464bf17efd8ce9bf6e6affe961d252e451fd83c3ebddde893bc5425763f868246747205eef4e3026c83c372e50,52,868,7,125,4/5,0
HWS-002-FIFO,4,149,FIFO,limo02,1784024807056935603,1784025177806001907,0,0,370749066304,1,-84.27,2.98,0x83e5ff434153b74170260b2715345889ddbc5aeb51af000e2a3c5973a1c857f303c99b67b411a6b517cbd2f1c29c3f0b77da051b,52,868,7,125,4/5,0
HWS-002-FIFO,4,150,FIFO,limo02,1784024809421734497,1784025008174437472,0,0,198752702975,5,-92.03,4.43,0x834614899c98592978424a4fe62ccb1d6c062a6299fc6965a6dd19b3deb54ba8d60d54113a22a91ea54b5f5316858a1b7997275d,52,868,7,125,4/5,0
HWS-002-FIFO,4,151,FIFO,limo02,1784024811256737037,1784025009212428112,0,0,197955691075,2,-103.53,13.53,0xf8793ac38b854266fb0622fd7d9eb2a79ecd35d2e55137db8d945c472e8d945c88a3cf3d0de52cd3f61327b55b8dea9f1cbaedad,52,868,7,125,4/5,0
HWS-002-FIFO,4,152,FIFO,limo01,1784024813702126826,1784024904199631191,0,0,90497504365,0,-92.57,13.14,0xd91a574fe00e213f96030132b321cf8df03bc1349f5009394061ab27b7688ecf8cbf3333c3fab0b97266cea917f5c50dfd23685d,52,868,7,125,4/5,0
HWS-002-FIFO,4,153,FIFO,limo02,1784024820972010006,1784024998930787542,0,0,177958777536,5,-86.11,4.28,0x55729a96c7bcd85f9fa809b586ab4b7e190d835ade2fb8fc357582c2be79158051608ed7a7a238a6f87761ad513c2d074bd74777,52,868,7,125,4/5,0
HWS-002-FIFO,4,154,FIFO,limo02,1784024820823088848,1784025220258438832,0,0,399435349984,2,-99.14,14.78,0xfe0e8cc25ee95c2280caae6f5b599fd9b06cf89ef7040d9b47caffb4069f82ddc58151fef318996a6ee5cb06859aa0e9bd83b261,52,868,7,125,4/5,0
HWS-002-FIFO,4,155,FIFO,limo01,1784024827103940234,1784025022142866616,0,0,195038926382,4,-86.86,1.67,0xceaec519da7655d5ffc87da439bc2c510c4045dc2607aeab9b9fff76e17ac028d28416b1269e416d80b3f4698e13a51966d4c62a,52,868,7,125,4/5,0
HWS-002-FIFO,4,156,FIFO,limo01,1784024828968644309,1784024940317809432,0,0,111349165123,6,-103.04,-3.34,0x321af4f331c76a5619cca2266acb126e3aba75ee7ecf7a2d3a42c1d52e027a1805e349363f6e138214804c5c3a66bd635c7fa9c1,52,868,7,125,4/5,0
HWS-002-FIFO,4,157,FIFO,limo01,1784024834562228476,1784025074319228980,0,0,239757000504,8,-89.74,7.61,0x363e11b57413e98394b4dbdbfb6cf7318a7898910086a1347af48edf7ca1cdfecf715c4b387e2f3062cdfe621899e96b5503ed56,52,868,7,125,4/5,0
HWS-002-FIFO,4,158,FIFO,limo01,1784024838061517248,1784025020737628202,0,0,182676110954,4,-101.95,1.91,0x5c7ef2040ef63390aef419e1ec07e59cf2d446c1a27b118ae3e80d160fe3e8ea5d15983dbe57bca9a6945d4f08f2cefac7d6494f,52,868,7,125,4/5,0
HWS-002-FIFO,4,159,FIFO,limo01,1784024837734604897,1784024984204168249,0,0,146469563352,2,-104.21,1.42,0xd7a00d05892d606cea190b58c2a169ccfdacef072b31f9518358af4474f8bbabee829cd6deeeb388c195f742050045beac4ab7bc,52,868,7,125,4/5,0
HWS-002-FIFO,4,160,FIFO,limo01,1784024841498518084,1784025078495109581,0,0,236996591497,5,-86.55,5.16,0xa5a3ca6176e5b2fb541d9e473d7ca17a591e7dd75833cf50fb20049224a139b2430ca1aace15a8bfce8ca5a5dcf218b8a990c1d2,52,868,7,125,4/5,0
HWS-002-FIFO,4,161,FIFO,limo01,1784024844702147209,1784025020550887521,0,0,175848740312,0,-92.16,-2.61,0xe0564aa29288e6cf13263f78a738ed89ebe3bfb723f03c446ac2f958a11d808a7c928294a5a6e9f84f6202af22ab225f69485646,52,868,7,125,4/5,0
HWS-002-FIFO,4,162,FIFO,limo02,1784024850438848841,1784024995434997559,0,0,144996148718,0,-100.55,13.63,0x362c750b8298c6349e020ff1b6df0dae71bffa0d2d0916b29a97193602e151762e5697ae743d7a0f78aa062969e8a1e43fb927ef,52,868,7,125,4/5,0
HWS-002-FIFO,4,163,FIFO,limo02,1784024854723173239,1784025115070381683,0,0,260347208444,7,-103.04,10.63,0x5f00dd4ddc959c148e37534c62d8f3275f28bb52819ce675e72ca5712a1f0cb6ed4021f2a860fff6482f4ceb71030d3468383efa,52,868,7,125,4/5,0
HWS-002-FIFO,4,164,FIFO,limo01,1784024856337697367,1784025000881007212,0,0,144543309845,10,-105.87,4.72,0xb893ece7f41db47cb7fbec8e27038028e68381e0bfeb7a3da6f536e957095ec69522b8b82fd3a6ef3b7fc04c5d53ce2658fcd13b,52,868,7,125,4/5,0
HWS-002-FIFO,4,165,FIFO,limo02,1784024861154589369,1784025096779963159,1784025096779966484,1784025096947531742,235625373790,4,-86.28,0.16,0x5657b9a28fe1c8855b44e2002958402ee3f25c008735e92060f28890f7b58d16e12ded68e7e9206ec388c1136ea75d6198bca434,52,868,7,125,4/5,1
