session,run,seq,policy,robot,t_gen_ns,t_selected_ns,t_tx_ns,t_rx_ns,deferral_ns,channel,rssi_dbm,snr_db,payload_hex,payload_bytes,freq_mhz,sf,bw_khz,cr,sent,deferral_s,channel_delay_s,packet_age_s,airtime_s,measurement_status
HWS-002-FIFO,6,144,FIFO,limo02,1784026229135464165,1784026385901964874,0,0,156766500709,7,-99.42,3.13,0xd37c2853d02999816d9d1cd53a20fa70726662060446eff0d6ed7fd1992d21f2520305f803f0b217f1279b2fb10625b0a27b018e,52,868,7,125,4/5,0,156.766500709,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,145,FIFO,limo01,1784026231533335324,1784026420146399118,0,0,188613063794,10,-100.90,-2.18,0x87ab4c1464a41f5e455326e2813cc09a34be8de0fec0fe624730f720b283cd5cb7f2ac7d1ca7b3cc9c6098fb65a8d26ba66da7c0,52,868,7,125,4/5,0,188.613063794,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,146,FIFO,limo01,1784026234991091508,1784026354096647312,0,0,119105555804,3,-84.22,10.23,0x39b9f36dc90e9700be4465db593f3c6b6b6104c1e8c22ee32c95f98609bcba07086a981cef7a2f488b057985b0ee2bd4d637044b,52,868,7,125,4/5,0,119.105555804,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,147,FIFO,limo02,1784026239341506939,1784026592078462956,0,0,352736956017,2,-81.63,3.68,0x192f656223bca5eec4622dabbb9bbd1f264b01371af1d1a01e59d9967aa26ede2948473e9290e5058b92e5409f490c632363d7a3,52,868,7,125,4/5,0,352.736956017,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,148,FIFO,limo02,1784026241152000361,1784026336887870419,0,0,95735870058,10,-83.29,9.78,0x15972ad99d253367198e90cbb15f55cd4de1f828373261aa21ad7aeed7f883ca585edb3d0dd9d4487c69e0d195cdfdcfdd1e69ec,52,868,7,125,4/5,0,95.735870058,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,149,FIFO,limo01,1784026243857028123,1784026335869953273,1784026335869955000,1784026336037312181,92012925150,7,-84.48,-4.58,0x261bf2fbe9d071bbefa5078798441c81db8917f28b78278b5d225a26696f03b6676465197541369fed0d7cd42c16d06a748abc48,52,868,7,125,4/5,1,92.01292515,0.167357181,92.180284058,0.102656,MEASURED
HWS-002-FIFO,6,150,FIFO,limo01,1784026249868882973,1784026390330562194,0,0,140461679221,7,-99.93,7.34,0x6b0983f3895037c4cadf22cb65354822d65c2039f58c3414b12e674e06111f7d68d49a4002a6cccf25b8d416d50c26a030f05475,52,868,7,125,4/5,0,140.461679221,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,151,FIFO,limo01,1784026251287728229,1784026333924124313,0,0,82636396084,2,-98.32,12.15,0x3ff75a7915ae503a8c3a5894ec59f71834882524e5db893cafdf459d0707e9a0ea43d661c72060ef0c0f85cbf28cabc15a421d18,52,868,7,125,4/5,0,82.636396084,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,152,FIFO,limo02,1784026254130199793,1784026661202549821,0,0,407072350028,6,-100.88,-2.78,0x63616f62228c74da7865fe462e23dffd86b739e2f0555774795a54db5d50e42e11cc26ec1e284f981468bcf95ded850602dac932,52,868,7,125,4/5,0,407.072350028,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,153,FIFO,limo02,1784026259401021658,1784026353071400862,0,0,93670379204,0,-107.92,0.46,0x7aa94c72008a9646bd68a95de1b60fa4c4e4467da2d2ff8f23452c3c22ddedd31d22632aba3bce6a5130ce2735afe4eb9bf9a5e6,52,868,7,125,4/5,0,93.670379204,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,154,FIFO,limo01,1784026263814713349,1784026376127929458,0,0,112313216109,6,-102.80,-4.73,0x2eef74eb3fec45793f55b4ab6b41ba456c4d33c2119b0064b0bf355b4b3c15e293ee1aad632af45520a4e2ad10a7b0fb14a32f81,52,868,7,125,4/5,0,112.313216109,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,155,FIFO,limo01,1784026267756952024,1784026297475416960,0,0,29718464936,5,-81.47,2.74,0x69d5e6ffd31479d9ec8392f769190b310e13b814cfd9f1d37b1766ac54a89ea3d73f8c43bc065275143566eb6038d2ce735455df,52,868,7,125,4/5,0,29.718464936,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,156,FIFO,limo02,1784026269990987351,1784026450330495276,0,0,180339507925,6,-94.39,3.43,0xabc8ca23541836f602ae6938f37c3ee6d7c96c5582d0717042d0216b091d22a5e99e63038ba1bb8a1ed811f9ea98affc5bfff631,52,868,7,125,4/5,0,180.339507925,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,157,FIFO,limo02,1784026272524322898,1784026417264290096,0,0,144739967198,6,-105.07,4.56,0xfb68220b7420565d9e2e4aa727d4b5c77160a47d7eb248960188198f84f9acccaa5818f4db05aaf24c76e9f9f04b5b73cb30d365,52,868,7,125,4/5,0,144.739967198,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,158,FIFO,limo01,1784026276359123121,1784026547223313966,0,0,270864190845,9,-102.31,-2.52,0x919a4c43a9f180ab062d9d6f5315676fa5c40b604d61d03b2a86db5ed82f728552072ecd0550bd6c925966902a47bfc478be3fc0,52,868,7,125,4/5,0,270.864190845,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,159,FIFO,limo01,1784026278549442896,1784026509840971428,0,0,231291528532,2,-105.58,2.94,0xdada9606722d11beb7476b6d314d2e956b7bc22d966f10038b0f5bd3ce19db17059b7214d761b775f5355c2d519bbe9beacde4cb,52,868,7,125,4/5,0,231.291528532,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,160,FIFO,limo01,1784026281462015702,1784026453448990568,0,0,171986974866,2,-92.70,10.32,0x58cd05ac5290c9bb1d2df0454f76f4252c1350c3e740ff00b711865a1c79e367f32b491afff9b22ba0f9e7ae33d81b1c72fc5e54,52,868,7,125,4/5,0,171.986974866,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,161,FIFO,limo02,1784026286991372154,1784026530435122041,0,0,243443749887,9,-97.75,10.64,0xe54e3dcb893887e7a594a83263b04463dad5ab8d530e0ac1a6268a999482fde977e0eec03b0e70b34feeae77b8278eb6be7951ca,52,868,7,125,4/5,0,243.443749887,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,162,FIFO,limo01,1784026288193663952,1784026417207304006,0,0,129013640054,2,-90.57,-0.74,0xa4574755b93f907717ebb10a6d83144fc75b75b7442cdbf45d6b5180019821de0d42924cd35a5e7c0046a47b8819adbf3b423be8,52,868,7,125,4/5,0,129.013640054,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,163,FIFO,limo01,1784026291415237113,1784026371662973378,0,0,80247736265,1,-88.45,-3.81,0x9ca72ca3919279806db6ff77dabd708ba7a59b9e08907eb821637b6d308a81ec913fd5216921fa1effc01d9e8fecc984918577ab,52,868,7,125,4/5,0,80.247736265,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,164,FIFO,limo01,1784026297385086657,1784026455448947345,0,0,158063860688,3,-93.54,14.55,0xc515689d60d3d60412bf4007007d64c9981e1842ed287bafe4889a84a339722a94aeebc8ddcfefae87d298231efcb060cfd0a573,52,868,7,125,4/5,0,158.063860688,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,165,FIFO,limo02,1784026301865078992,1784026437801095108,0,0,135936016116,3,-105.43,1.69,0xfa1433c39921dba05b522ead732abe5c0418835e270ca7a49a406e2624c24d852a4cd732a6b9bb9e3c31cd42f0fa03e0a7acc881,52,868,7,125,4/5,0,135.936016116,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,166,FIFO,limo02,1784026303057747765,1784026465962563054,0,0,162904815289,3,-99.91,11.43,0x21493d5a3e6bb60fb8c451629188a3726258c727a039815cf194b34ec07628772de9bf2ece79f3a92f4c11fdbdb02ef8c5f96f7a,52,868,7,125,4/5,0,162.904815289,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,167,FIFO,limo02,1784026308150365608,1784026420908799252,0,0,112758433644,4,-106.65,5.30,0x968f71f83a5327989fa5e3485ab2b7c87f784fc26d388e118f5ca1c2d63124d3647cb0d1f9074f74272e61115d941c4e9e1187d7,52,868,7,125,4/5,0,112.758433644,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,168,FIFO,limo02,1784026308283881099,1784026401789911035,0,0,93506029936,4,-80.46,0.64,0x3e3af3df6ddfa102290de0d44dbd2a5157447d46e43ce884bb4295b55778a8651189f5c8fb12a562183880e8736e4184fd38e1b1,52,868,7,125,4/5,0,93.506029936,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,169,FIFO,limo01,1784026312215844410,1784026447643298076,0,0,135427453666,3,-87.52,14.63,0x5bbccf39726aadfd688b897faaf752c53e6b24e24fc3e15580b9b7eecc2203ad525b3d380f4115397666a9217e383b4cdb670d46,52,868,7,125,4/5,0,135.427453666,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,170,FIFO,limo01,1784026317669013889,1784026407318709056,0,0,89649695167,0,-84.49,-0.97,0x6b462f3b0c792c9f820973cd71e643e645f097c379c1fb2d1ba55652f90288d9afaa69c4a9131999d0afea86f082d59f8a7f1c8a,52,868,7,125,4/5,0,89.649695167,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,171,FIFO,limo02,1784026321464460031,1784026471461646146,0,0,149997186115,7,-104.02,-2.48,0xac0081db9d90d7868718adeea3f144cfc1bd9bf15b1b94b36e6d52b02bd951b3236deb84b9f05f3bb5a2bad5edea110578c2d8d8,52,868,7,125,4/5,0,149.997186115,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,172,FIFO,limo01,1784026322899069135,1784026501791240573,1784026501791244705,1784026501959605142,178892171438,3,-87.65,1.66,0x95acff7d5b48c53cab6f2f63398a9f77115ce4131ef487d5f63b1cece558cb6c5e59a23c8864e152ec01aad943e348a44b0cd334,52,868,7,125,4/5,1,178.892171438,0.168360437,179.060536007,0.102656,MEASURED
HWS-002-FIFO,6,173,FIFO,limo02,1784026327040062631,1784026394699934840,0,0,67659872209,3,-80.17,6.55,0x5ca5ddc40ca2466bcafd43db4e3bd278eecab4804fd404b9e2cb576f01f02b77f14657d6b6a833be9b3586ec6df4d59e70739d61,52,868,7,125,4/5,0,67.659872209,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,174,FIFO,limo02,1784026329211394383,1784026526331445469,0,0,197120051086,0,-86.09,-4.82,0x5798762a7ba09b10fe3c5a585dcd0767479702ea154ac266d2baaf7864de908d175976085ddd4fe7bcbbb0c713a67033a1001e30,52,868,7,125,4/5,0,197.120051086,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,175,FIFO,limo01,1784026335592606552,1784026399624538387,0,0,64031931835,0,-104.80,6.94,0x2a00dedf6b82ce564a2ceae782e96f8772236cd710da800a0857fc7ab34f76fdf7ad5ef6dbcb411bb761f071013f2d0d9c74f84d,52,868,7,125,4/5,0,64.031931835,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,176,FIFO,limo01,1784026335571218151,1784026473952787984,0,0,138381569833,8,-87.60,10.53,0x088d61b8d2ac495667c1ad2f6f10f6be15dbbd03de6855724f09541d177cecef5141122b8b6d4cb0f1d6ce5e60e5e665a7ffa7be,52,868,7,125,4/5,0,138.381569833,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,177,FIFO,limo01,1784026342036101460,1784026467688730542,0,0,125652629082,9,-86.96,-1.38,0xa56ea5a4136aba3d5d9fea92a5e7945b11454fd7dfb5549bd8a54b46116ff595ceb9312b8c207f689039ce1b948be532914d4cae,52,868,7,125,4/5,0,125.652629082,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,178,FIFO,limo01,1784026346134105212,1784026492496339650,0,0,146362234438,6,-87.12,10.76,0xe8e600bf73c43e78b222ab4fa290d988d89945105838ecedff2b36dc9be7bc1012df7fe29c7cf57ae3506a2cb2185bf4ec964d52,52,868,7,125,4/5,0,146.362234438,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,179,FIFO,limo01,1784026349736896991,1784026521590400885,0,0,171853503894,1,-90.95,4.46,0xa4ce8ff38557219e73e3bc856a2d58299683ff3202f33edb83f1e44382cd5de891670c66f008938c0b1055ec93fae5c85e1483c8,52,868,7,125,4/5,0,171.853503894,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,180,FIFO,limo02,1784026351372328232,1784026434879997555,0,0,83507669323,10,-85.95,4.39,0x34d831e365f72774230a5db8754c1301f5a088e8f9144b227e77675e54efa5ba45cf9c743a6343682580cf1434de721c1b25001e,52,868,7,125,4/5,0,83.507669323,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,181,FIFO,limo02,1784026355020815460,1784026517982859319,0,0,162962043859,10,-82.24,14.59,0x3ed29b36967077534c4a99b9b7a849fbfa039bd262ee3f4ab2004c9c715fe7d2c6c5e7fa3599dbb96d4c4ffb84c3f5ae4eb8ef1b,52,868,7,125,4/5,0,162.962043859,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,182,FIFO,limo02,1784026358305600339,1784026489955388616,0,0,131649788277,3,-88.71,0.68,0xbf3294e6688ef51c7df4de5f8864bb19465e1f324e39310a4d0c2f51fb31d893a9cedb8378771dd5a5173b5fcb2a3a1444f17dc1,52,868,7,125,4/5,0,131.649788277,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,183,FIFO,limo01,1784026362311257601,1784026561676972784,0,0,199365715183,0,-85.47,4.42,0x35f1df3de6f22e6fc6242d3819532102bb3485e56524a8e8164109ceaaeadf67d5b9383f86037736a5c777d55f108cd6453faa86,52,868,7,125,4/5,0,199.365715183,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,184,FIFO,limo01,1784026364002287356,1784026647079947779,0,0,283077660423,4,-99.19,0.87,0x0fec7beb464bd1d4e56c8cf8be7db5aee5d3413a066d67ada232edbc0fec7fc8df15e1a4b99f1d61aff8f31c1ffebccf6400df45,52,868,7,125,4/5,0,283.077660423,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,185,FIFO,limo01,1784026368075134783,1784026657771211876,0,0,289696077093,6,-106.16,6.19,0x6d217edf70aba9a9cc2dad59f91efb2a06e57ea0f7c767a4dd72277878460fd75650e8ffc7dd2d16da123c4c047909a1b18a77b0,52,868,7,125,4/5,0,289.696077093,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,186,FIFO,limo01,1784026373500258369,1784026621492720320,0,0,247992461951,7,-85.88,14.03,0xd5b7235a00a989f458d44279b42d33b11c7c568eb699a265314c8edcc34f1211108fe62436a14577c6e01e8381bf271e4ab3dce0,52,868,7,125,4/5,0,247.992461951,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,187,FIFO,limo01,1784026376998499445,1784026473019713246,0,0,96021213801,5,-98.65,-3.68,0xedc09115c48f73535817c34acb2925a633f1531d81a897b1e8f617a9a25ee8302144d8581586a25904b087812c47e4ed278d8224,52,868,7,125,4/5,0,96.021213801,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,188,FIFO,limo01,1784026378755201147,1784026491472089729,1784026491472094220,1784026491644410721,112716888582,5,-99.73,14.56,0x3a1f2fa98b8a4142f2e80cf4e7c7ab5e8de3eb2d2bf7ca99547107e902d821fd38c0a8bce5fed6ccbdef4ac805f358a070e79748,52,868,7,125,4/5,1,112.716888582,0.172316501,112.889209574,0.102656,MEASURED
HWS-002-FIFO,6,189,FIFO,limo01,1784026380513010025,1784026741522328353,0,0,361009318328,7,-87.57,-1.01,0x72dcc4a2cd2d54624d2cf393ef766e96717953629f45e63035b2eb8ae59e53c5bc82ebbb28f0de90256a7096979fec55749c7144,52,868,7,125,4/5,0,361.009318328,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,190,FIFO,limo01,1784026386660083440,1784026522175231334,0,0,135515147894,7,-87.23,10.12,0x7b1aa528936b84ca1b86f467bb00c326de6e104f923c52e17f446a5550489770a04fc809f7b07bda4a4bee6482dbc527ed72e29e,52,868,7,125,4/5,0,135.515147894,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,191,FIFO,limo01,1784026389962824120,1784026554111084610,0,0,164148260490,7,-83.40,6.66,0xeaf293fad35e3bfd8d556aff03082287350165b1c037dfd5b812afe22fd7cca042f1fc5e87e02ee8d547679d0529cdfbb370d194,52,868,7,125,4/5,0,164.14826049,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,192,FIFO,limo02,1784026390643422902,1784026508173709214,0,0,117530286312,10,-87.89,12.73,0xc266fbf6d5ae4cd4e8e300cccc6800721ab240b241ac0acf1a7f2c3e0b48e788ed0ed1e27ed9d256465d5b9937e6ad36f9496668,52,868,7,125,4/5,0,117.530286312,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,193,FIFO,limo01,1784026394939982318,1784026454216839786,0,0,59276857468,9,-102.81,9.16,0x3b2adaf748b8c3dc84222fdb841b0e96c158058af4fb839436cb6bc612fc3364aa07ebafd2f98655753cb3df67c36d97f06f51a9,52,868,7,125,4/5,0,59.276857468,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,194,FIFO,limo01,1784026397908777027,1784026548074933845,0,0,150166156818,1,-100.21,3.21,0xe4f8cc5160f1d40e6ef6cc9095ff9d6b1f30d8f168c1e2bccc88573ec92c31fc08f13da7d1c92b571c4e350b287b6192a06b1b29,52,868,7,125,4/5,0,150.166156818,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,195,FIFO,limo01,1784026401109480370,1784026498085288114,0,0,96975807744,3,-95.68,2.40,0x3f36b7683cac4eae6d305c89652cb19bc24243153e561c0d37e6731cdca1806c3eb94bc2dbbcfce8429926073a246624a679b87c,52,868,7,125,4/5,0,96.975807744,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,196,FIFO,limo02,1784026405959293742,1784026513229860399,0,0,107270566657,9,-81.97,-0.92,0x5982d4050d01dc00df1c37086736e79490624a2e3216dfe0403e1c35702cd1237a7acfa737e72e9141c73735ce9232d54a6e24ec,52,868,7,125,4/5,0,107.270566657,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,197,FIFO,limo01,1784026409487329846,1784026524430859941,0,0,114943530095,8,-91.64,5.08,0xbafdbf0455d42fb5395e582099cff3ed95a424aa837797a76359d04a2bcfb91048f7ed8e800802e97b54653a23129482c61d36a6,52,868,7,125,4/5,0,114.943530095,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,198,FIFO,limo01,1784026410750950066,1784026610487387459,0,0,199736437393,2,-85.81,13.66,0x3aa355bd5b40f441461f6931570788fcee36329efc7dd3ad6408c38780f6510289bcaf146dbc428e8b330f98d2e466375724a7a2,52,868,7,125,4/5,0,199.736437393,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,199,FIFO,limo02,1784026415690308952,1784026761981591381,0,0,346291282429,9,-91.02,7.03,0x460343bb5e84697cb04f53634b4710bcfc5d27ae1be1c0218b1fa25fff31a4ef3fd5a43721033f3dca1893e8df4f5ed79acd6963,52,868,7,125,4/5,0,346.291282429,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,200,FIFO,limo01,1784026419790725671,1784026615056202075,0,0,195265476404,5,-98.02,11.12,0xf1776345638cdbf8fe28cdc825932bf03f2d326f330559acc17085028925a597fbda5673d501f3f49952e6d1e18900bc2d0dc76a,52,868,7,125,4/5,0,195.265476404,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,201,FIFO,limo02,1784026423147755664,1784026740806520569,0,0,317658764905,2,-99.79,-2.55,0x6c20f9f4a56d62bbb4652a4afe25090d7ca1602fb6b3742754cdd48001e1c6280d5b479aa2f836013b5828f11988b89fb4a720ad,52,868,7,125,4/5,0,317.658764905,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,202,FIFO,limo01,1784026424492287187,1784026599655261266,0,0,175162974079,5,-95.38,2.25,0x26f712da9e4e4ebf24aa592162673cea3344aac036fa0eb914d3e48ffc015fcece5b93855294961d4356bbb09065a0394d7b58e0,52,868,7,125,4/5,0,175.162974079,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,203,FIFO,limo01,1784026428746433831,1784026623269261318,0,0,194522827487,6,-80.77,4.40,0x775fee4f275ca4935bcab605645f2eec45b6eb8468b4446f6a1daad5cd46b77d7222ea321dce9cfef0cecc93ee909ff8bf57bc70,52,868,7,125,4/5,0,194.522827487,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,204,FIFO,limo02,1784026433064400512,1784026510870177929,0,0,77805777417,10,-109.08,14.62,0xe1b51358ad1701f845b52e4124321298c4916ddd1948ea6ce806076014de884027b62b820b405ada09a2f497ad255e2cb6224524,52,868,7,125,4/5,0,77.805777417,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,205,FIFO,limo01,1784026435473630105,1784026623683071811,0,0,188209441706,2,-81.37,0.73,0x0ce7d1f82481348007a339f06499cd075b3842b818623ea3c73ada37d2947c02b527e70a3f4b24714c0fe621af3892f062cea999,52,868,7,125,4/5,0,188.209441706,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,206,FIFO,limo01,1784026438892642342,1784026771718882128,0,0,332826239786,3,-92.60,-3.80,0x1f0b13fd1a4fc3da5e3f86a4706cc0183ad18a76ff43520e639bcfc9405a7758caa6ca0724e23ecdd25b24fe26d30d12621daa2a,52,868,7,125,4/5,0,332.826239786,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,207,FIFO,limo01,1784026443172615844,1784026666958799157,0,0,223786183313,9,-109.20,11.26,0x2b0f61af97b4ae747866f7a01d2b8a96f8882bb17de042b0753ed07268a1724d313ae9149983fc8300133f009b83be2bff6ba844,52,868,7,125,4/5,0,223.786183313,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,208,FIFO,limo02,1784026445699184095,1784026523191355551,0,0,77492171456,3,-86.05,-1.29,0x24d5c2ab8188efcc06fc2b0443167d44594e277149e6f859ece41494fb83055c499eff73e7c790631a2107ad52c7be13ec0bda13,52,868,7,125,4/5,0,77.492171456,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,209,FIFO,limo01,1784026452168086224,1784026587698697666,0,0,135530611442,7,-87.54,8.38,0xb1c6db0e4006da9529db9758d2f4f0e529f9720370f16c7808fabfae6e88f0a6b2bcd8bd8b3322735513e84a3e132beba38bdebc,52,868,7,125,4/5,0,135.530611442,,,0.102656,NOT_RECORDED
HWS-002-FIFO,6,210,FIFO,limo01,1784026455576413206,1784026569657883597,0,0,114081470391,2,-106.12,2.63,0x83ec6e76b4aae72b9ea7998944e353648c335b07d369d177835f33370f28f98665a8db0a51cf33c8a30b084bca0b1a3a535d5321,52,868,7,125,4/5,0,114.081470391,,,0.102656,NOT_RECORDED
HWS-002-FIFO,7,0,FIFO,limo02,1784026455775882651,1784026713368494832,0,0,257592612181,4,-106.87,6.49,0xc99d2f62f8de94f1147ff2cb6176188d2b9568935a39b7b1beb8eb23399daa6dadd5bdea629e44cf4594ea3a1d9a732f07555d9b,52,868,7,125,4/5,0,257.592612181,,,0.102656,NOT_RECORDED
HWS-002-FIFO,7,1,FIFO,limo01,1784026460551427839,1784026585308395941,0,0,124756968102,5,-84.85,12.01,0x0e9a1f93dd36469df7be20a3b31f7b359beb4569e8d87977bb438ffac1d71f0377343e408b265d5e7595c05e30f0b34dd8e9799e,52,868,7,125,4/5,0,124.756968102,,,0.102656,NOT_RECORDED
HWS-002-FIFO,7,2,FIFO,limo01,1784026463993074485,1784026634320217677,0,0,170327143192,9,-100.31,4.98,0x75f030bd93d571ea3ccfc69f7c6275c64210366cd329c13300500173f6bcc44e341b5976a28531f58c02f8f42d968480f26880af,52,868,7,125,4/5,0,170.327143192,,,0.102656,NOT_RECORDED
HWS-002-FIFO,7,3,FIFO,limo01,1784026467647937063,1784026635524179207,0,0,167876242144,2,-85.67,1.81,0x7cc704f0d5fc615d464a989df8f7561de4e51b0e2300b41bc14d5eced831a9f26fa8b6a003b09036256524ecaef5874af13c3274,52,868,7,125,4/5,0,167.876242144,,,0.102656,NOT_RECORDED
HWS-002-FIFO,7,4,FIFO,limo02,1784026472628098097,1784026647729412281,0,0,175101314184,7,-93.79,2.77,0x61498d74e46ef49419f5ad8ca6755ec6f40e944e71b5afe972c5beb8d8b28fc5193dfcf55d78f6f74c526b661b25fa818589b205,52,868,7,125,4/5,0,175.101314184,,,0.102656,NOT_RECORDED
HWS-002-FIFO,7,5,FIFO,limo02,1784026472653688508,1784026603483018004,0,0,130829329496,2,-108.99,4.55,0xdfeca60f8f5e1c8468766511c9d5850ab2bb8d786d8ffd3f6f2f28701713382a725cd9645193e23e49fbfd31b228645445655214,52,868,7,125,4/5,0,130.829329496,,,0.102656,NOT_RECORDED
HWS-002-FIFO,7,6,FIFO,limo02,1784026478909889960,1784026648536332923,0,0,169626442963,10,-97.09,-1.18,0x06dc01a77cf5dfdcd8ba2410ae1f2f822971de8ac3323ffe3814bca9416275e2940b651a87e9adbd615394fe3422a48f494decbb,52,868,7,125,4/5,0,169.626442963,,,0.102656,NOT_RECORDED
HWS-002-FIFO,7,7,FIFO,limo01,1784026482985332641,1784026602174537102,0,0,119189204461,10,-95.52,12.88,0xe231caf898c73ff28e6db41b2ffbfff3bc8fcca23523a78ecc3f674a39184f09e2c9ce07cdb5ccd059932c8c94f84911f78ceda8,52,868,7,125,4/5,0,119.189204461,,,0.102656,NOT_RECORDED
HWS-002-FIFO,7,8,FIFO,limo01,1784026483219107668,1784026595541276500,0,0,112322168832,10,-90.41,6.85,0x4213e465456bf8a8cbc34eedca2a7a3b4ae9f74d9905d48f8b6b633be7a05961db7974bc85849c4908e33acb1a4e3b5f1e02c7be,52,868,7,125,4/5,0,112.322168832,,,0.102656,NOT_RECORDED
HWS-002-FIFO,7,9,FIFO,limo01,1784026489438516091,1784026623762067721,1784026623762070792,1784026623936000675,134323551630,7,-107.05,11.44,0x36b41aa9f058e3fa31f582477f7a88bccafb7a170e4d9de5e7067e07a38b47f94bca5cfd9407d3a4808670e70c44895052f78a47,52,868,7,125,4/5,1,134.32355163,0.173929883,134.497484584,0.102656,MEASURED
HWS-002-FIFO,7,10,FIFO,limo02,1784026490300848856,1784026537882631337,0,0,47581782481,5,-99.21,0.92,0x989c583fb4763076fb1258a0590a58e07a07a953b18fcfe1d4b79fb6ec71361c8b844d94019057321f1effbf9583e671c9963385,52,868,7,125,4/5,0,47.581782481,,,0.102656,NOT_RECORDED
HWS-002-FIFO,7,11,FIFO,limo01,1784026495067904671,1784026686331893880,0,0,191263989209,7,-95.16,3.49,0x2975bf05e3e610cc7c5e890c6cac42dc7894c1afcc5056298d801e06b4a9576fe6c63298083cd64b22870d096aee5e9c4d21e622,52,868,7,125,4/5,0,191.263989209,,,0.102656,NOT_RECORDED
HWS-002-FIFO,7,12,FIFO,limo02,1784026500174976770,1784026628849685674,1784026628849689124,1784026629015198459,128674708904,1,-91.67,12.90,0x457b11ba15b3e2bce65c68c3eac648934d794ff7a5d9da032d983d71acd42728d9d821f8737870cf8297a089b1e145e89e3ee52c,52,868,7,125,4/5,1,128.674708904,0.165509335,128.840221689,0.102656,MEASURED
HWS-002-FIFO,7,13,FIFO,limo01,1784026504125725567,1784026638969403240,0,0,134843677673,7,-82.33,8.78,0x7572dc4c481b3cd534e7fc44ea3d774a5d4122542730965131852fba7d76ea86d0e4c2268c4851a516df87381c4369510ac428ad,52,868,7,125,4/5,0,134.843677673,,,0.102656,NOT_RECORDED
